ilość,active,id,variantId,sku,namePL,variantName,PL_1,CZ_5,HU_7,EN_9,DE_11,FR_13,LT_15,RU_17,RO_19,SK_21,IT_23,BG_25,UA_27,ES_29,HR_31,NL_33,ME_39,BE_35,AT_37,RS_41,IR_43,SI_45,EE_47,LV_49,PT_51,FI_53,GR_55
4,1,3860,31762,OSW-03022,PANEL LED NATYNKOWY OKRĄGŁY BIAŁY 42W,Ciepła biała 3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,3860,31763,OSW-03021,PANEL LED NATYNKOWY OKRĄGŁY BIAŁY 42W,Neutralna 4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,3860,31764,OSW-03023,PANEL LED NATYNKOWY OKRĄGŁY BIAŁY 42W,Zimny Biały 6500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,3860,53570,,PANEL LED NATYNKOWY OKRĄGŁY BIAŁY 42W,Neutralna 4500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,3860,,,PANEL LED NATYNKOWY OKRĄGŁY BIAŁY 42W,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3862,31721,OGR-00210,Krzesło brazylijskie ARUBA XXL z poduszką hamak czarne,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3862,,,Krzesło brazylijskie ARUBA XXL z poduszką hamak czarne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3863,31736,OSW-03043,PANEL LED NATYNKOWY SW 36W BIAŁY,Ciepła biała 3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3863,31737,OSW-03042,PANEL LED NATYNKOWY SW 36W BIAŁY,Neutralna 4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3863,31738,OSW-03044,PANEL LED NATYNKOWY SW 36W BIAŁY,Zimny Biały 6500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3863,53572,,PANEL LED NATYNKOWY SW 36W BIAŁY,Neutralna 4500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3863,,,PANEL LED NATYNKOWY SW 36W BIAŁY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,3864,31769,OSW-03046,PANEL LED NATYNKOWY SW 42W BIAŁY,Ciepła biała 3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,3864,31770,OSW-03045,PANEL LED NATYNKOWY SW 42W BIAŁY,Neutralna 4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,3864,31771,OSW-03047,PANEL LED NATYNKOWY SW 42W BIAŁY,Zimny Biały 6500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,3864,53573,,PANEL LED NATYNKOWY SW 42W BIAŁY,Neutralna 4500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,3864,,,PANEL LED NATYNKOWY SW 42W BIAŁY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3866,31792,OSW-03010,PANEL LED NATYNKOWY OKRĄGŁY CZARNY 18W,Ciepła biała 3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3866,31793,OSW-03009,PANEL LED NATYNKOWY OKRĄGŁY CZARNY 18W,Neutralna 4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3866,31794,OSW-03011,PANEL LED NATYNKOWY OKRĄGŁY CZARNY 18W,Zimny Biały 6500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3866,53574,,PANEL LED NATYNKOWY OKRĄGŁY CZARNY 18W,Neutralna 4500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3866,,,PANEL LED NATYNKOWY OKRĄGŁY CZARNY 18W,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3871,31826,OSW-03025,PANEL LED NATYNKOWY SW 6W BIAŁY,Ciepła biała 3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3871,31827,OSW-03024,PANEL LED NATYNKOWY SW 6W BIAŁY,Neutralna 4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3871,31828,OSW-03026,PANEL LED NATYNKOWY SW 6W BIAŁY,Zimny Biały 6500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3871,53577,,PANEL LED NATYNKOWY SW 6W BIAŁY,Neutralna 4500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3871,,,PANEL LED NATYNKOWY SW 6W BIAŁY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3872,31851,OSW-03060,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 24W,Ciepła biała 3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3872,31852,OSW-03061,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 24W,Neutralna 4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3872,31853,OSW-03062,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 24W,Zimny Biały 6500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3872,53578,,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 24W,Neutralna 4500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3872,,,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 24W,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3873,31866,OSW-03057,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 18W,Ciepła biała 3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3873,31867,OSW-03058,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 18W,Neutralna 4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3873,31868,OSW-03059,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 18W,Zimny Biały 6500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3873,53579,,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 18W,Neutralna 4500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3873,,,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 18W,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3876,31911,OSW-03048,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 3W,Ciepła biała 3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3876,31912,OSW-03049,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 3W,Neutralna 4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3876,31913,OSW-03050,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 3W,Zimny Biały 6500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3876,53582,,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 3W,Neutralna 4500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3876,,,PANEL LED PODTYNKOWY OKRĄGŁY BIAŁY 3W,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3877,31926,OSW-03063,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 3W,Ciepła biała 3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3877,31927,OSW-03064,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 3W,Neutralna 4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3877,31928,OSW-03065,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 3W,Zimny Biały 6500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3877,53583,,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 3W,Neutralna 4500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3877,,,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 3W,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3878,31940,OSW-00261,Lampa sufitowa wisząca pojedyncza Bari Biała,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3878,,,Lampa sufitowa wisząca pojedyncza Bari Biała,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3879,31941,OSW-00260,Lampa sufitowa wisząca Bari APP181-1CP Czarna,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3879,,,Lampa sufitowa wisząca Bari APP181-1CP Czarna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3880,31942,OSW-06614,Lampa sufitowa wisząca pojedyncza Bari Szara,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3880,,,Lampa sufitowa wisząca pojedyncza Bari Szara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3881,31967,OSW-03066,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 6W,Ciepła biała 3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3881,31968,OSW-03067,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 6W,Neutralna 4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3881,31969,OSW-03068,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 6W,Zimny Biały 6500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3881,53584,,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 6W,Neutralna 4500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3881,,,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 6W,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3882,31978,OSW-03069,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 12W,Ciepła biała 3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3882,31979,OSW-03070,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 12W,Neutralna 4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3882,31980,OSW-03071,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 12W,Zimny Biały 6500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3882,53585,,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 12W,Neutralna 4500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3882,,,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 12W,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3883,31989,OSW-03072,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 18W,Ciepła biała 3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3883,31990,OSW-03073,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 18W,Neutralna 4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3883,31991,OSW-03074,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 18W,Zimny Biały 6500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3883,53586,,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 18W,Neutralna 4500K,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,3883,,,PANEL LED PODTYNKOWY KWADRATOWY BIAŁY 18W,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3887,32019,OSW-00202,Lampa sufitowa wisząca CALI APP003-3CPR,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3887,,,Lampa sufitowa wisząca CALI APP003-3CPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3888,32020,OSW-00200,Lampa sufitowa wisząca pojedyncza CALI APP001-1CP,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3888,,,Lampa sufitowa wisząca pojedyncza CALI APP001-1CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3889,32021,OSW-00201,Lampa ścienna kinkiet CALI APP002-1W,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3889,,,Lampa ścienna kinkiet CALI APP002-1W,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3890,32022,OSW-00203,Lampa sufitowa wisząca CALI APP004-3CP,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3890,,,Lampa sufitowa wisząca CALI APP004-3CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3892,32024,REA-K7952,Ścianka Rea Bler-1 80 Prysznicowa,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3892,,,Ścianka Rea Bler-1 80 Prysznicowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3893,32025,REA-K7953,Ścianka prysznicowa Rea Bler-1 90,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3893,,,Ścianka prysznicowa Rea Bler-1 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3894,32026,REA-K7955,Ścianka prysznicowa Rea Bler-1 100 CZARNA BLACK,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3894,,,Ścianka prysznicowa Rea Bler-1 100 CZARNA BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3895,32027,REA-K7956,Ścianka prysznicowa Rea Bler-1 110,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3895,,,Ścianka prysznicowa Rea Bler-1 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3896,32028,REA-K7957,Ścianka prysznicowa Rea Bler-1 120,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3896,,,Ścianka prysznicowa Rea Bler-1 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3902,32045,,Lampa sufitowa wisząca pojedyncza KONA B czarna mat,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3902,,,Lampa sufitowa wisząca pojedyncza KONA B czarna mat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3903,32046,,Wanna wolnostojąca Rea Molto 170 z Czarną Ramą,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3903,,,Wanna wolnostojąca Rea Molto 170 z Czarną Ramą,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3904,32047,OSW-00216,Lampa sufitowa wisząca pojedyncza KONA B biała mat,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3904,,,Lampa sufitowa wisząca pojedyncza KONA B biała mat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3905,32048,OSW-00218,Lampa sufitowa wisząca pojedyncza KONA B szara mat,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3905,,,Lampa sufitowa wisząca pojedyncza KONA B szara mat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3906,32049,OSW-00219,Lampa sufitowa wisząca pojedyncza KONA B srebrna mat,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3906,,,Lampa sufitowa wisząca pojedyncza KONA B srebrna mat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3907,32050,OSW-00220,Lampa sufitowa wisząca pojedyncza KONA B Różowe Złoto Mat,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3907,,,Lampa sufitowa wisząca pojedyncza KONA B Różowe Złoto Mat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3909,32071,OSW-00225,Lampa wisząca  OSTI A APP108-1CP Niebieska,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3909,,,Lampa wisząca  OSTI A APP108-1CP Niebieska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,391,1668,REA-U0148,Umywalka nablatowa Rea 81118,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,391,,,Umywalka nablatowa Rea 81118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3910,32072,OSW-00226,Lampa wisząca OSTI A APP110-1CP Pudrowy Róż,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3910,,,Lampa wisząca OSTI A APP110-1CP Pudrowy Róż,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3912,32074,OSW-00224,Lampa wisząca  OSTI A APP106-1CP biała,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3912,,,Lampa wisząca  OSTI A APP106-1CP biała,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3915,32087,,Lampa sufitowa wisząca pojedyncza FOX A czarna/złota,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3915,,,Lampa sufitowa wisząca pojedyncza FOX A czarna/złota,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3916,32088,,Lampa sufitowa wisząca pojedyncza FOX A czarna/różowe złoto,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3916,,,Lampa sufitowa wisząca pojedyncza FOX A czarna/różowe złoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3917,53200,,Lampa sufitowa wisząca pojedyncza NARNI z Allegro,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3917,,,Lampa sufitowa wisząca pojedyncza NARNI z Allegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3918,32109,OSW-00267,Lampa sufitowa wisząca APP190-1CP NARNI zielona,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3918,,,Lampa sufitowa wisząca APP190-1CP NARNI zielona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3919,32110,OSW-00264,Lampa sufitowa wisząca pojedyncza NARNI biała,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3919,,,Lampa sufitowa wisząca pojedyncza NARNI biała,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,392,35857,REA-00692,Umywalka nablatowa Rea Rosa,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,392,,,Umywalka nablatowa Rea Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3920,32111,,Lampa sufitowa wisząca pojedyncza NARNI różowa / rezygnacja,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3920,,,Lampa sufitowa wisząca pojedyncza NARNI różowa / rezygnacja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3921,32112,OSW-00265,Lampa sufitowa wisząca APP188-1CP NARNI szara,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3921,,,Lampa sufitowa wisząca APP188-1CP NARNI szara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3922,53201,,Lampa sufitowa wisząca pojedyncza OSTI D z Allegro,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3922,,,Lampa sufitowa wisząca pojedyncza OSTI D z Allegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3924,32172,,Lampa wisząca OSTI D APP131-1CP czarna,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3924,,,Lampa wisząca OSTI D APP131-1CP czarna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3925,32173,,Lampa wisząca OSTI D APP133-1CP biała,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3925,,,Lampa wisząca OSTI D APP133-1CP biała,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3926,32174,OSW-00236,Lampa wisząca  OSTI D APP135-1CP Niebieska,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3926,,,Lampa wisząca  OSTI D APP135-1CP Niebieska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3927,32175,OSW-00237,Lampa wisząca OSTI D APP137-1CP Koralowa,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3927,,,Lampa wisząca OSTI D APP137-1CP Koralowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3928,32176,REA-B1019,Bateria Kuchenna GASPAR Czarno Złota,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3928,,,Bateria Kuchenna GASPAR Czarno Złota,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3930,32248,,Lampa sufitowa wisząca pojedyncza FLAT B 35cm czarna,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3930,,,Lampa sufitowa wisząca pojedyncza FLAT B 35cm czarna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3931,32249,,Lampa sufitowa wisząca pojedyncza FLAT B 35cm biała,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3931,,,Lampa sufitowa wisząca pojedyncza FLAT B 35cm biała,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3932,32250,,Lampa sufitowa wisząca pojedyncza FLAT B 35cm szara,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3932,,,Lampa sufitowa wisząca pojedyncza FLAT B 35cm szara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3933,32251,,Lampa sufitowa wisząca pojedyncza FLAT B 35cm mocca,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3933,,,Lampa sufitowa wisząca pojedyncza FLAT B 35cm mocca,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3935,32262,,Lampa sufitowa wisząca pojedyncza FLAT C 45cm czarna,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3935,,,Lampa sufitowa wisząca pojedyncza FLAT C 45cm czarna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3936,32263,,Lampa sufitowa wisząca pojedyncza FLAT C 45cm biała,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3936,,,Lampa sufitowa wisząca pojedyncza FLAT C 45cm biała,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3937,32264,,Lampa sufitowa wisząca pojedyncza FLAT C 45cm szara,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3937,,,Lampa sufitowa wisząca pojedyncza FLAT C 45cm szara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3938,32265,,Lampa sufitowa wisząca pojedyncza FLAT C 45cm mocca,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3938,,,Lampa sufitowa wisząca pojedyncza FLAT C 45cm mocca,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3939,32278,REA-B1020,Bateria Łazienkowa REA TALISA Złota wysoka,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3939,,,Bateria Łazienkowa REA TALISA Złota wysoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3940,32279,MEB-06022,BIURKO LOFT SKANDYNAWSKIE KOMPUTEROWE SZUFLADY CZARNE BLACK/DĄB SANOMA,---,,,35700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3940,,,BIURKO LOFT SKANDYNAWSKIE KOMPUTEROWE SZUFLADY CZARNE BLACK/DĄB SANOMA,,,,35700,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3941,32283,OSW-00780,Lampa sufitowa wisząca pojedyncza Loft APP202-1CP,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3941,,,Lampa sufitowa wisząca pojedyncza Loft APP202-1CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3943,32294,REA-B1018,Bateria Umywalkowa REA FABIENE Biało Złota,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3943,,,Bateria Umywalkowa REA FABIENE Biało Złota,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,3944,32349,,Koc pluszowy Diamond Fioletowy,160x200,,,8100,,,,,,,,,,,,,,,,,,,,,,,,
2,1,3944,,,Koc pluszowy Diamond Fioletowy,,,,12100,,,,,,,,,,,,,,,,,,,,,,,,
2,1,3944,32350,KOC-04800,Koc pluszowy Diamond Fioletowy,200x220,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
2,0,3945,32344,,Koc pluszowy Diamond Niebieski,160x200,,,12100,,,,,,,,,,,,,,,,,,,,,,,,
2,0,3945,,,Koc pluszowy Diamond Niebieski,,,,12100,,,,,,,,,,,,,,,,,,,,,,,,
2,0,3945,32345,,Koc pluszowy Diamond Niebieski,200x220,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
2,1,3946,32339,KOC-04110,Koc pluszowy Diamond Brudny Róż,160x200,,,12100,,,,,,,,,,,,,,,,,,,,,,,,
2,1,3946,,,Koc pluszowy Diamond Brudny Róż,,,,12100,,,,,,,,,,,,,,,,,,,,,,,,
2,1,3946,32340,KOC-04111,Koc pluszowy Diamond Brudny Róż,200x220,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
2,1,3948,32329,KOC-09080,Koc pluszowy Diamond L. Grey,160x200,,,9700,,,,,,,,,,,,,,,,,,,,,,,,
2,1,3948,,,Koc pluszowy Diamond L. Grey,,,,12100,,,,,,,,,,,,,,,,,,,,,,,,
2,1,3948,32330,KOC-09081,Koc pluszowy Diamond L. Grey,200x220,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
2,0,3949,32322,,Koc pluszowy Diamond Beżowy,200x220,,,10900,,,,,,,,,,,,,,,,,,,,,,,,
2,0,3949,32321,KOC-04102,Koc pluszowy Diamond Beżowy,160x200,,,12100,,,,,,,,,,,,,,,,,,,,,,,,
2,0,3949,,,Koc pluszowy Diamond Beżowy,,,,12100,,,,,,,,,,,,,,,,,,,,,,,,
1,0,395,1672,REA-U0664,Umywalka nablatowa Rea Viola,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,395,,,Umywalka nablatowa Rea Viola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3952,32377,NAZ-07615,TORBA DO WÓZKA Z PASKIEM ORGANIZER JUNGLE,---,,,8100,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3952,,,TORBA DO WÓZKA Z PASKIEM ORGANIZER JUNGLE,,,,8100,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3956,32394,NAZ-07614,TORBA DO WÓZKA Z PASKIEM ORGANIZER GREY,---,,,6200,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3956,,,TORBA DO WÓZKA Z PASKIEM ORGANIZER GREY,,,,6200,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3957,32395,NAZ-07617,TORBA DO WÓZKA Z PASKIEM ORGANIZER FLAMING,---,,,7400,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3957,,,TORBA DO WÓZKA Z PASKIEM ORGANIZER FLAMING,,,,7400,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3958,32396,OSW-00787,LAMPA SUFITOWA WISZĄCA APP217,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3958,,,LAMPA SUFITOWA WISZĄCA APP217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3959,53202,,Lampa sufitowa wisząca LINZ z allegro,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3959,,,Lampa sufitowa wisząca LINZ z allegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3960,32417,,Lampa sufitowa wisząca LINZ Czarna,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3960,,,Lampa sufitowa wisząca LINZ Czarna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3961,32418,REA-P0550,Zestaw Natryskowy REA Mike Czarny Z Termostatem,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3961,,,Zestaw Natryskowy REA Mike Czarny Z Termostatem,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3962,32419,OSW-00222,Lampa sufitowa wisząca LINZ APP103-1CP Biała,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3962,,,Lampa sufitowa wisząca LINZ APP103-1CP Biała,,,,,,,,,,,,,,,,,,,,,,,,,,,,
