#	Nazwa produktu	Opcja	Cena netto	Stawka VAT	Suma VAT	Cena brutto	Producent	Dostępne	W magazynie	W kolejce	Waga
2837	Mata osłona bambusowa 1x6 m	---	80.49	23	18.51	99	Bluegarden	0	1	1	9kg
2838	Mata osłona bambusowa 2x5 m	---	156.1	23	35.9	192	Bluegarden	0	0	0	9kg
2839	Suszarka do naczyń dwupoziomowa XL model 381673	---	28.46	23	6.54	35	Tutumi	3	4	1	2kg
2840	SUSZARKA MATA DO NACZYŃ OCIEKACZ 381695	---	19.51	23	4.49	24	Tutumi	2230	2240	10	2kg
2841	STOJAK NA KAPSUŁKI DO KAWY 24SZT	---	34.96	23	8.04	43		0	0	0	5kg
2842	Tunel ogrodowy 6 x 3 metry Bluegarden	---	462.6	23	106.4	569	Bluegarden	605	609	4	24kg
2843	Tunel ogrodowy 3,5 x 2 metry Bluegarden	---	340.65	23	78.35	419	Bluegarden	1208	1214	6	24kg
2844	UCHWYT NA PAPIER TOALETOWY BEZ WIERCENIA CHROM 381698	---	23.58	23	5.42	29	Tutumi	954	954	0	1kg
2845	LAMPA SUFITOWA WISZĄCA W STYLU LOFT RIMINI RETRO	---	31.71	23	7.29	39	Toolight	147	147	0	2kg
2846	Organizer, uchwyt do obuwia	---	3.17	23	0.73	3.9		16	16	0	2kg
2847	ORGANIZER UCHWYT NA BUTY OBUWIE PÓŁKA DO SZAF komplet 12 szt.	---	37.4	23	8.6	46		0	0	0	2kg
2848	ORGANIZER UCHWYT NA BUTY OBUWIE PÓŁKA DO SZAF komplet 10 szt.	---	31.71	23	7.29	39		0	0	0	2kg
2850	Namiot Tipi 1. ZIG-ZAG - grey/white	---	121.14	23	27.86	149	Tutumi	0	0	0	5kg
2851	Tipi  CROSSES - szary/miętowy/niebieski	---	121.14	23	27.86	149	Tutumi	0	0	0	5kg
2852	Namiot Tipi 3. STAR- white/grey	---	121.14	23	27.86	149	Tutumi	0	0	0	5kg
2853	Namiot Tipi 4. DOTS- pink/white	---	80.49	23	18.51	99	Tutumi	0	0	0	5kg
2854	Namiot Tipi 5. CAROUSEL - violet	---	80.49	23	18.51	99	Tutumi	0	-1	-1	5kg
2855	Namiot Tipi 6. BATMAN	---	121.14	23	27.86	149	Tutumi	0	0	0	5kg
2856	LAMPA SUFITOWA WISZĄCA CFZL-GY180803 PARMA	---	31.71	23	7.29	39	Toolight	0	0	0	2kg
2858	LAMPKA NOCNA BIURKOWA STOŁOWA RETRO CZARNA YBL-1704	---	47.97	23	11.03	59	Toolight	0	0	0	2kg
2860	Suszarka do naczyń model 180271	---	23.58	23	5.42	29	Tutumi	0	0	0	1kg
2861	Suszarka do naczyń model 180272	---	64.23	23	14.77	79	Tutumi	0	0	0	1kg
2862	Suszarka do naczyń model 381688	---	29.27	23	6.73	36	Tutumi	0	0	0	1kg
2863	LAMPA NA LINIE LED RETRO	---	21.95	23	5.05	27	Toolight	0	0	0	1kg
2872	KABINA PRYSZNICOWA REA NIXON-2	150 cm 80 cm Prawy	0	0	0	0	Rea	0	0	0	65kg
2872	KABINA PRYSZNICOWA REA NIXON-2	150 cm 80 cm Lewy	0	0	0	0	Rea	0	0	0	65kg
2872	KABINA PRYSZNICOWA REA NIXON-2	150 cm 100 cm Prawy	0	0	0	0	Rea	0	0	0	65kg
2872	KABINA PRYSZNICOWA REA NIXON-2	150 cm 100 cm Lewy	0	0	0	0	Rea	0	0	0	65kg
2872	KABINA PRYSZNICOWA REA NIXON-2	100 cm 80 cm Prawy	0	0	0	0	Rea	0	0	0	65kg
2872	KABINA PRYSZNICOWA REA NIXON-2	100 cm 100 cm Prawy	0	0	0	0	Rea	0	0	0	65kg
2872	KABINA PRYSZNICOWA REA NIXON-2	130 cm 80 cm Prawy	0	0	0	0	Rea	0	0	0	65kg
2872	KABINA PRYSZNICOWA REA NIXON-2	130 cm 80 cm Lewy	0	0	0	0	Rea	0	0	0	65kg
2872	KABINA PRYSZNICOWA REA NIXON-2	130 cm 100 cm Prawy	0	0	0	0	Rea	0	0	0	65kg
2872	KABINA PRYSZNICOWA REA NIXON-2	130 cm 100 cm Lewy	0	0	0	0	Rea	0	0	0	65kg
2873	Komplet walizek podróżnych z Allegro	Butterfly	0	0	0	0	Tutumi	0	0	0	6kg
2873	Komplet walizek podróżnych z Allegro	Picasso	0	0	0	0	Tutumi	0	0	0	6kg
2873	Komplet walizek podróżnych z Allegro	Butterfly Blue	0	0	0	0	Tutumi	0	0	0	6kg
2873	Komplet walizek podróżnych z Allegro	World Black	0	0	0	0	Tutumi	0	0	0	6kg
2873	Komplet walizek podróżnych z Allegro	Zebra Mint	0	0	0	0	Tutumi	0	0	0	6kg
2873	Komplet walizek podróżnych z Allegro	Zebra Blue	0	0	0	0	Tutumi	0	0	0	6kg
2875	MISA WC CZARNA MATOWA PODWIESZANA CARLO MINI SLIM REA	---	649.59	23	149.41	799	Rea	0	2	2	42kg
2664	Kabina prysznicowa Rea Nixon 90x150	Lewy	1633.33	23	375.67	2009	Rea	0	0	0	100kg
2664	Kabina prysznicowa Rea Nixon 90x150	Prawy	1633.33	23	375.67	2009	Rea	0	0	0	100kg
2876	Kabina prysznicowa Rea Nixon 100x100	Lewy	1755.28	23	403.72	2159	Rea	100	100	0	50kg
2876	Kabina prysznicowa Rea Nixon 100x100	Prawy	1755.28	23	403.72	2159	Rea	100	100	0	50kg
2878	Kabina prysznicowa Rea Nixon 100x120	Lewy	1556.91	23	358.09	1915	Rea	109	109	0	50kg
2878	Kabina prysznicowa Rea Nixon 100x120	Prawy	1556.91	23	358.09	1915	Rea	100	100	0	50kg
2879	Kabina prysznicowa Rea Nixon 100x130	Lewy	1869.11	23	429.89	2299	Rea	100	100	0	50kg
2879	Kabina prysznicowa Rea Nixon 100x130	Prawy	1869.11	23	429.89	2299	Rea	100	100	0	50kg
2880	Kabina prysznicowa Rea Nixon 100x140	Lewy	1625.2	23	373.8	1999	Rea	100	100	0	50kg
2880	Kabina prysznicowa Rea Nixon 100x140	Prawy	1625.2	23	373.8	1999	Rea	97	97	0	50kg
2882	Suchy basen 85 x 33 z piłkami 3. Freshmaker	---	142.28	23	32.72	175	Tutumi	0	0	0	6kg
2883	Suchy basen 85 x 33 z piłkami 4. Capitan blue	---	142.28	23	32.72	175	Tutumi	0	-1	-1	6kg
2884	Suchy basen 85 x 33 z piłkami 7. Blue lagoon	---	142.28	23	32.72	175	Tutumi	0	0	0	6kg
2772	Suchy basen 85 x 33 z piłkami z Allegro	4. Capitan blue	153.66	23	35.34	189	Tutumi	0	1	1	6kg
2772	Suchy basen 85 x 33 z piłkami z Allegro	7. Blue lagoon	153.66	23	35.34	189	Tutumi	1	1	0	6kg
2887	Zestaw Misa WC Carlo Mini Black Mat + Bidet Carlo Black	---	1591.87	23	366.13	1958	Rea	0	0	0	60kg
2888	Mata do wózka dwustronna 4w1 White/Black Star	---	38.21	23	8.79	47	Tutumi	0	0	0	1kg
2889	KOSZ NA PRANIE BIELIZNĘ POJEMNIK 3 KOMORY 130L	---	47.97	23	11.03	59	Tutumi	0	0	0	3kg
2890	Mata do wózka dwustronna 4w1 Pink/Grey ZigZag	---	38.21	23	8.79	47	Tutumi	0	0	0	1kg
2891	Mata do wózka dwustronna 4w1 White/Grey Cloud	---	38.21	23	8.79	47	Tutumi	0	0	0	1kg
2892	Mata do wózka dwustronna 4w1 White Cloud	---	38.21	23	8.79	47	Tutumi	0	0	0	1kg
2893	Mata do wózka dwustronna 4w1 Blue/Grey Zig Zag	---	38.21	23	8.79	47	Tutumi	0	0	0	1kg
2894	Mata do wózka dwustronna 4w1 Grey/White Dots	---	38.21	23	8.79	47	Tutumi	0	0	0	1kg
2895	Mata do wózka dwustronna 4w1 Grey/White Star	---	38.21	23	8.79	47	Tutumi	0	0	0	1kg
2896	Mata do wózka dwustronna 4w1 White/Grey Dots	---	38.21	23	8.79	47	Tutumi	0	0	0	1kg
2897	Fotel ogrodowy wiszący Vermont Bluegarden	---	568.29	23	130.71	699	Bluegarden	0	3	3	20kg
2898	Fotel ogrodowy wiszący Arizona Bluegarden	---	405.69	23	93.31	499	Bluegarden	0	0	0	30kg
2900	Fotel ogrodowy wiszący Vermont Bluegarden Brązowy	---	568.29	23	130.71	699	Bluegarden	0	0	0	20kg
2901	Bidet podwieszany Carlo Mini Czarny matowy	---	698.37	23	160.63	859	Rea	65	65	0	42kg
2902	Mata osłona bambusowa 1,2x3 m	---	56.1	23	12.9	69	Bluegarden	0	2	2	9kg
2904	Lampa sufitowa Kula LE03-1	---	88.62	23	20.38	109	Toolight	65	65	0	2kg
2912	Krzesło Velvet 1525 z allegro	szary	0	0	0	0	Tutumi	1	1	0	5kg
2912	Krzesło Velvet 1525 z allegro	turkusowy	0	0	0	0	Tutumi	2	2	0	5kg
2912	Krzesło Velvet 1525 z allegro	beżowy	0	0	0	0	Tutumi	1	1	0	5kg
2917	Puchata poszewka Elmo 40x40 Pudrowy Róż	---	7.72	23	1.78	9.5	Tutumi	0	0	0	1kg
2918	Puchata poszewka Elmo 40x40 Szara Śliwka	---	7.72	23	1.78	9.5	Tutumi	0	-2	-2	1kg
2921	Meble ogrodowe rattanowe MARIO sofa + kanapa + stolik	---	658.54	23	151.46	810	Bluegarden	0	0	0	30kg
2922	Pokrowiec na krzesło biały	---	9.67	23	2.23	11.9	Tutumi	0	4	4	1kg
2923	Fotel z podnóżkiem Rattanowy na balkon, taras	---	308.13	23	70.87	379	Bluegarden	0	0	0	35kg
2924	Półka łazienkowa zawieszana biała DC-2916	---	23.58	23	5.42	29	Tutumi	1	5	4	1kg
2925	Ławka Pikowana Siedzisko BC-1518	---	324.39	23	74.61	399	Tutumi	0	0	0	21kg
2927	Umywalka nablatowa Rea Vegas Biała	---	243.09	23	55.91	299	Rea	210	211	1	9kg
2929	Kabina prysznicowa Rea Vento 90x90 KRATKA MAT	---	430.08	23	98.92	529	Rea	1	1	0	70kg
2930	Kabina prysznicowa Rea Vento 80x80 KRATKA MAT	---	405.69	23	93.31	499	Rea	0	0	0	70kg
2931	Umywalka nablatowa Rea Martina Biała	---	243.09	23	55.91	299	Rea	118	118	0	13kg
2932	Umywalka nablatowa Rea Claudia	---	202.44	23	46.56	249	Rea	110	110	0	10kg
2933	Umywalka nablatowa Rea Freja Grey	---	356.91	23	82.09	439	Rea	70	71	1	10kg
2934	Umywalka nablatowa Rea Freja Beige	---	356.91	23	82.09	439	Rea	54	54	0	10kg
2935	Umywalka nablatowa Rea Roxy A Stone D.Grey	---	243.09	23	55.91	299	Rea	32	32	0	8kg
2936	Umywalka podblatowa Rea Adela	---	161.79	23	37.21	199	Rea	69	69	0	9kg
2938	Umywalka nablatowa Rea Roxy B Stone NATURE	---	243.09	23	55.91	299	Rea	0	-99	-99	8kg
2939	Umywalka nablatowa Rea Roxy C Stone L.GREY	---	243.09	23	55.91	299	Rea	0	0	0	8kg
2941	Stojak na papier toaletowy	---	23.58	23	5.42	29	Tutumi	0	0	0	6kg
2942	Umywalka nablatowa Rea Lucia	---	316.26	23	72.74	389	Rea	0	0	0	13kg
2943	Zestaw Natryskowy Podtynkowy Rea Lungo Złoty + BOX	---	893.5	23	205.5	1099	Rea	258	258	0	6kg
2944	Zestaw natryskowy podtynkowy Rea Lungo Różowo Złoty + BOX	---	909.76	23	209.24	1119	Rea	194	195	1	6kg
2945	Stolik kawowy ze schowkiem Biały	---	129.27	23	29.73	159	Tutumi	0	0	0	10kg
2947	Zestaw wannowo-prysznicowy podtynkowy Rea Lungo Czarny + BOX	---	909.76	23	209.24	1119	Rea	344	344	0	6kg
2948	Kokon do wózka, materac, poduszka, kocyk  5w1 Blue/Grey Zig Zag	---	88.62	23	20.38	109	Tutumi	0	0	0	2kg
2949	Kokon do wózka, materac, poduszka, kocyk  5w1 Pink/Grey Zig Zag	---	88.62	23	20.38	109	Tutumi	0	0	0	2kg
2950	Kokon do wózka, materac, poduszka, kocyk  5w1 White/Black Stars	---	88.62	23	20.38	109	Tutumi	0	-1	-1	2kg
2951	Kokon do wózka, materac, poduszka, kocyk  5w1 Grey/White Stars	---	88.62	23	20.38	109	Tutumi	0	0	0	2kg
2952	Kokon do wózka, materac, poduszka, kocyk  5w1 White/Grey Clouds	---	88.62	23	20.38	109	Tutumi	0	0	0	2kg
2953	Kokon do wózka, materac, poduszka, kocyk  5w1 Grey/White Clouds	---	88.62	23	20.38	109	Tutumi	0	-1	-1	2kg
2956	Kokon do wózka, materac, poduszka, kocyk  5w1 Grey/White Dots	---	88.62	23	20.38	109	Tutumi	0	0	0	2kg
2957	Kokon do wózka, materac, poduszka, kocyk  5w1 White/Grey Dots	---	88.62	23	20.38	109	Tutumi	0	0	0	2kg
2960	Ławka Pikowana Glamour 100cm	---	174.8	23	40.2	215	Tutumi	2	2	0	10kg
2961	Ławka Pikowana Glamour 80cm	---	167.48	23	38.52	206	Tutumi	234	234	0	10kg
2962	Huśtawka ogrodowa Hollywood	---	197.56	23	45.44	243	Bluegarden	0	2	2	25kg
2964	Syfon umywalkowy Rea z korkiem złoty klik-klak	z otworem przelewowym	161.79	23	37.21	199	Rea	1	1	0	1kg
2965	Syfon umywalkowy Rea z korkiem różowe złoto klik-klak	bez otworu przelewowego	129.27	23	29.73	159	Rea	7	7	0	1kg
2966	Komplet Zestaw 3 Walizki Solid z Allegro	Złota	0	0	0	0	Tutumi	0	0	0	6kg
2966	Komplet Zestaw 3 Walizki Solid z Allegro	Różowozłota	0	0	0	0	Tutumi	0	0	0	6kg
2967	Komplet 4 Krzeseł Veyron	White | White	291.87	23	67.13	359	Tutumi	0	1	1	0kg
2969	Zestaw mebli ratanowych Bahama z Allegro	NATURAL | WHITE	460.98	23	106.02	567	Bluegarden	0	1	1	41kg
2970	Zestaw mebli ratanowych Bahama Natural-White	---	475.61	23	109.39	585	Bluegarden	0	-1	-1	45kg
2971	Zestaw mebli ratanowych Bahama Natural-Grey	---	475.61	23	109.39	585	Bluegarden	0	0	0	45kg
2972	Zestaw mebli ratanowych Bahama Brown-White	---	475.61	23	109.39	585	Bluegarden	0	0	0	45kg
2973	Zestaw mebli ratanowych Bahama Brown-Grey	---	1056.1	23	242.9	1299	Bluegarden	0	-1	-1	45kg
2975	Stacja parowa 1700W	różowy	104.88	23	24.12	129	Tutumi	3	3	0	3kg
2980	Komplet hamak HK-03 + stelaż metalowy	---	213.82	23	49.18	263	Bluegarden	0	0	0	15kg
2981	Komplet hamak HK-04 Zielony + stelaż metalowy	---	227.64	23	52.36	280	Bluegarden	0	0	0	15kg
2983	Składany stolik pod laptopa	---	56.1	23	12.9	69	Tutumi	0	0	0	3kg
2985	SIATKA ZABEZPIECZAJĄCA 3,50 x 1,80M	---	56.1	23	12.9	69	Bluegarden	65	66	1	1kg
2988	Zegar ścienny Retro Wiszący 181069	---	31.71	23	7.29	39	Tutumi	0	0	0	2kg
2989	Koc pluszowy Cosy Sherpa Brązowy	1.50 x 2.00	23.58	23	5.42	29	Tutumi	0	0	0	1kg
2991	Bociany figury ogrodowe zestaw 3 szt 281327	---	80.49	23	18.51	99	Bluegarden	484	489	5	6kg
2994	Hamak Turystyczny Ultra BLUE	---	52.03	23	11.97	64	Bluegarden	0	0	0	1kg
2993	Hamak Turystyczny Ultra GREEN	---	52.03	23	11.97	64	Bluegarden	0	0	0	1kg
2996	Leżak ogrodowy plażowy rozkładany ciemno szary GRAVI	---	104.88	23	24.12	129	Bluegarden	0	0	0	15kg
2997	FORMA DO KOSTKI BRUKOWEJ BLUEGARDEN 43x43CM	43x43x4	20.33	23	4.67	25	Bluegarden	418	419	1	1.2kg
2998	Aerator wertykulator ręczny 280442	---	113.01	23	25.99	139	Bluegarden	758	760	2	7kg
2999	Leżak ogrodowy plażowy rozkładany Flax Grey GRAVI	---	137.4	23	31.6	169	Bluegarden	1	1	0	15kg
3000	Leżak ogrodowy plażowy rozkładany Black GRAVI	---	137.4	23	31.6	169	Bluegarden	0	0	0	15kg
3003	DUŻA WYGODNA MOCNA ŁAWKA ŁAWECZKA OGRODOWA PARKOWA	---	152.85	23	35.15	188	Bluegarden	2	2	0	18kg
3004	DUŻA MOCNA ŁAWKA ŁAWECZKA OGRODOWA PARKOWA KUTE ŻELAZO	---	176.42	23	40.58	217	Bluegarden	2	4	2	18kg
3005	DUŻA MOCNA ŁAWKA, ŁAWECZKA OGRODOWA, PARKOWA OGRÓD, TARAS, BALKON	---	176.42	23	40.58	217	Bluegarden	0	3	3	18kg
3006	Huśtawka rozkładana 470390A Cappuccino	---	439.02	23	100.98	540	Bluegarden	0	0	0	38kg
3007	Obrzeże trawnikowe palisada ogrodowa 4szt 270128 szary	---	28.46	23	6.54	35	Bluegarden	787	787	0	3kg
3008	Kabina prysznicowa Rea Marten 90x120cm	90 x 120 cm	958.54	23	220.46	1179	Rea	0	-42	-42	64kg
3009	Kabina prysznicowa Rea Marten 80x120cm	80 x 120 cm	922.76	23	212.24	1135	Rea	0	0	0	61kg
3010	Kabina prysznicowa Rea Wilson 90x90 cm.	90 x 90 cm	747.15	23	171.85	919	Rea	0	0	0	60kg
3011	Obrzeże trawnikowe palisada ogrodowa 2,5m 10szt 270131 szary	---	23.58	23	5.42	29	Bluegarden	0	0	0	2kg
3013	Obrzeże trawnikowe palisada ogrodowa 2,4m 4 szt 260335 białe	---	15.45	23	3.55	19		2	2	0	3kg
3014	Obrzeże trawnikowe palisada 2,3M 8szt 270320 brązowe	---	15.45	23	3.55	19	Bluegarden	0	5	5	2kg
3016	BATERIA KUCHENNA REA APOLLO Czarna Różowe Złoto	---	365.04	23	83.96	449	Rea	26	27	1	6kg
3017	GRILL OGRODOWY BBQ 480456	---	352.85	23	81.15	434	Bluegarden	0	0	0	30kg
3019	Półka drabinka Regał ZQ-RACK-03 czarny	---	117.89	23	27.11	145	Tutumi	0	0	0	5kg
3020	Leżak ogrodowy plażowy rozkładany Flax Grey GRAVI - 2 sztuki	---	274.8	23	63.2	338	Bluegarden	0	0	0	30kg
3021	Leżak ogrodowy plażowy rozkładany Black GRAVI - 2 sztuki	---	274.8	23	63.2	338	Bluegarden	1	2	1	30kg
3022	Leżak ogrodowy plażowy rozkładany ciemno szary GRAVI - 2 sztuki	---	133.33	23	30.67	164	Bluegarden	0	0	0	30kg
3023	Leżak ogrodowy plażowy rozkładany niebieski GRAVI - 2 sztuki	---	133.33	23	30.67	164	Bluegarden	0	0	0	30kg
3024	Półka drabinka Regał ZQ-RACK-04 czarna	---	130.89	23	30.11	161	Tutumi	0	0	0	5kg
3025	Obrzeże trawnikowe Bluegarden zielone	9 m x 10 cm	8.05	23	1.85	9.9	Bluegarden	0	0	0	1kg
3026	Półka drabinka ZQRACK-06 z Allegro	Czarny	0	0	0	0	Tutumi	6	6	0	5kg
3027	FORMA DO KOSTKI BRUKOWEJ ŚCIEŻKA KOCIE ŁBY HEKSAGON 36x36x4 cm.	36x36x4	12.2	23	2.8	15	Bluegarden	2	2	0	1kg
3028	FORMA DO KOSTKI BRUKOWEJ ŚCIEŻKA KOCIE ŁBY HEKSAGON 29x29x4 cm.	29x29x4	13.01	23	2.99	16	Bluegarden	6	6	0	1kg
3029	Siewnik rozrzutnik nasion soli piasku Rozsiewacz 12l.  Bluegarden	---	64.23	23	14.77	79	Bluegarden	0	0	0	5kg
3030	Umywalka nablatowa Rea Carina	---	243.09	23	55.91	299	Rea	23	23	0	11kg
3032	Umywalka wolnostojąca Rea Katia	---	934.15	23	214.85	1149	Rea	0	0	0	50kg
2995	Leżak plażowy ogrodowy grawitacyjny 480432 Black	---	73.17	23	16.83	90	Bluegarden	3	3	0	15kg
3034	Leżak plażowy ogrodowy grawitacyjny 480432 Szary	---	88.62	23	20.38	109	Bluegarden	0	0	0	15kg
3035	Leżak plażowy ogrodowy grawitacyjny 480432 Green	---	73.17	23	16.83	90	Bluegarden	1	1	0	19kg
1727	Obrzeże trawnikowe Bluegarden brązowy	9 m x 12 cm	7.32	23	1.68	9	Bluegarden	0	0	0	1kg
1716	Obrzeże trawnikowe Bluegarden z allegro	GREEN 9m x 10cm	0	0	0	0	Bluegarden	0	0	0	1kg
1716	Obrzeże trawnikowe Bluegarden z allegro	BROWN 9m x 15cm	0	0	0	0	Bluegarden	6	6	0	1kg
1678	Parasol Ogrodowy składany Bluegarden	l grey / jasno szary	199.19	23	45.81	245	Bluegarden	0	0	0	20kg
3037	TACZKA MOCNA BUDOWLANA TACZKI KOLEBA DWUKOŁOWA 130 Bluegarden	---	161.79	23	37.21	199	Bluegarden	6	6	0	38kg
3038	TACZKA MOCNA BUDOWLANA TACZKI JEDNOKOŁOWA 120 Bluegarden	---	68.29	23	15.71	84	Bluegarden	0	1	1	40kg
3040	FORMA DO KOSTKI IMITACJA DESKI ŚCIEŻKA KOCIE ŁBY Bluegarden	---	34.15	23	7.85	42	Bluegarden	1	1	0	6kg
3041	Półka drabinka Regał ZQ-RACK-04 biała	---	130.89	23	30.11	161	Tutumi	0	0	0	5kg
3042	FORMA DO KOSTKI OBRZEŻY PALISADA ŚCIEŻKA KOCIE ŁBY Bluegarden	---	36.59	23	8.41	45	Bluegarden	6	7	1	6kg
3043	Półka drabinka Regał ZQRACK-03 biały	---	117.89	23	27.11	145	Tutumi	0	0	0	5kg
3044	Półka drabinka Regał ZQRACK-03 z Allegro	Biały	0	0	0	0	Tutumi	1	1	0	5kg
3047	Kabina prysznicowa Rea Free Space 90 x 90	90 x 90 cm Lewy	649.59	23	149.41	799	Rea	0	0	0	65kg
3048	Kabina prysznicowa Rea Free Space 90 x 90 prawa	90 x 90 cm Prawy	649.59	23	149.41	799	Rea	0	0	0	65kg
3049	Półka Wisząca Biała FJ1502160	---	121.14	23	27.86	149	Tutumi	0	0	0	10kg
3050	Półka Wisząca Czarna FJ506021	---	117.89	23	27.11	145	Tutumi	0	0	0	20kg
3052	Drzwi prysznicowe Rea Up My Space 90	70 cm	402.44	23	92.56	495	Rea	0	0	0	50kg
3052	Drzwi prysznicowe Rea Up My Space 90	90 cm	402.44	23	92.56	495	Rea	0	0	0	50kg
3053	Drzwi prysznicowe Rea Up My Space 70	70 cm	386.18	23	88.82	475	Rea	0	0	0	50kg
3055	Drzwi prysznicowe Rea Perfect Space 90	---	386.99	23	89.01	476	Rea	0	0	0	50kg
2055	Drzwi prysznicowe Rea Multi Space 100 ALLEGRO	100 cm  lewe	0	0	0	0	Rea	0	0	0	50kg
2055	Drzwi prysznicowe Rea Multi Space 100 ALLEGRO	105 cm lewe	0	0	0	0	Rea	0	0	0	50kg
3056	Kabina prysznicowa Rea Relax Prawa	80 x 120 cm	0	0	0	0	Rea	0	0	0	65kg
3045	Stolik kawowy FJ1105043 Biały	---	182.11	23	41.89	224	Tutumi	55	55	0	6kg
3059	Drzwi prysznicowe Rea Perfect Space 80 Grey	---	0	0	0	0	Rea	0	0	0	50kg
3060	Kabina prysznicowa Rea Free Space 80x120 Lewa Transparentna	---	0	0	0	0	Rea	0	0	0	65kg
3062	Półka drabinka ZQRACK-06 Czarna	---	77.24	23	17.76	95	Tutumi	0	0	0	5kg
3063	Półka drabinka ZQRACK-06 Biała	---	77.24	23	17.76	95	Tutumi	0	0	0	5kg
3066	Kabina prysznicowa Rea Free Space 80x100 Prawa Transparentna	---	561.79	23	129.21	691	Rea	0	0	0	65kg
3067	Drzwi prysznicowe Rea Aristo Space 100 R	---	632.52	23	145.48	778	Rea	0	0	0	65kg
3068	Drzwi prysznicowe Rea Aristo Space 120 L	---	682.11	23	156.89	839	Rea	0	0	0	65kg
3069	Umywalka nablatowa Rea Sofia Stone	---	267.48	23	61.52	329	Rea	195	197	2	9kg
3070	Leżak ogrodowy plażowy rozkładany niebieski GRAVI	---	104.88	23	24.12	129	Bluegarden	1	2	1	15kg
3071	Pawilon Ogrodowy biały 3x6 M Bluegarden	---	230.08	23	52.92	283	Bluegarden	3	3	0	12kg
3072	Kabina prysznicowa Double My Space 100 x 80	---	0	0	0	0	Rea	0	0	0	50kg
3073	Kabina prysznicowa Double My Space 90 x 80	---	0	0	0	0	Rea	0	0	0	50kg
3074	Drzwi prysznicowe Rea Open Space 80 Matowe Prawe	---	337.4	23	77.6	415	Rea	0	0	0	50kg
3075	ŚCIANKA PRYSZNICOWA NANO UP MY SPACE 70 REA	---	275.61	23	63.39	339	Rea	0	0	0	50kg
2822	Półka Loft metalowa czarna 391833	---	47.97	23	11.03	59	Tutumi	195	195	0	5kg
3076	Drzwi prysznicowe Rea Western Space 100	---	445.53	23	102.47	548	Rea	0	0	0	50kg
3077	Drzwi prysznicowe Rea Western Space 80	---	543.9	23	125.1	669	Rea	0	0	0	50kg
1499	Drzwi My Space N (+ profil) - z allegro	70 cm	649.59	23	149.41	799		10	10	0	40kg
1499	Drzwi My Space N (+ profil) - z allegro	80 cm	649.59	23	149.41	799		0	0	0	40kg
1499	Drzwi My Space N (+ profil) - z allegro	100 cm 	649.59	23	149.41	799		0	0	0	40kg
3078	Stolik kawowy szklany CT-001 clear/black	---	129.27	23	29.73	159	Tutumi	0	0	0	15kg
3080	Kabina prysznicowa Double My Space 70 x 80	---	0	0	0	0	Rea	0	0	0	50kg
3079	Stolik kawowy szklany CT-001 black/black	---	129.27	23	29.73	159	Tutumi	0	0	0	15kg
3081	Stolik kawowy szklany CT-001 clear/clear	---	145.53	23	33.47	179	Tutumi	0	0	0	15kg
758	Dywan pluszowy Shock 120x170 z Allegro	living coral (19)	80.49	23	18.51	99	Tutumi	0	0	0	5kg
759	Dywan pluszowy Shock 160x230 z Allegro	living coral (19)	137.4	23	31.6	169	Tutumi	63	63	0	6kg
1599	Dywan pluszowy Shock 180x260 z Allegro	living coral (19)	174.8	23	40.2	215	Tutumi	65	65	0	5kg
3084	Dywanik Sheep 60x90 cm z Allegro	White	0	0	0	0	Tutumi	616	616	0	1kg
3084	Dywanik Sheep 60x90 cm z Allegro	Grey	0	0	0	0	Tutumi	593	593	0	1kg
3085	Dywanik Sheep 60x90 cm Biały	---	56.1	23	12.9	69	Tutumi	216	216	0	1kg
3086	Dywanik Sheep 60x90 cm Różowy	---	56.1	23	12.9	69	Tutumi	0	-1000	-1000	1kg
3088	Dywan pluszowy Shock Śliwkowy	140 x 200	134.15	23	30.85	165	Tutumi	1	1	0	5kg
3089	Dywan pluszowy Shock Living Coral	160 x 230	194.31	23	44.69	239	Tutumi	0	0	0	5kg
3089	Dywan pluszowy Shock Living Coral	180 x 260	194.31	23	44.69	239	Tutumi	0	0	0	5kg
3090	Komplet stół 60 cm + 4 krzesła Veyron z Allegro	---	0	0	0	0	Tutumi	5	5	0	20kg
3091	Moskitiera na drzwi magnesowa	---	13.01	23	2.99	16	Tutumi	0	0	0	1kg
3092	Pokrowiec na siedzenia dla psa	---	11.3	23	2.6	13.9	Tutumi	1494	1494	0	1kg
1286	Żagiel przeciwsłoneczny wodoszczelny 5x5x5 Bluegarden z Allegro	Piaskowy	99.19	23	22.81	122	Bluegarden	1005	1005	0	4kg
1286	Żagiel przeciwsłoneczny wodoszczelny 5x5x5 Bluegarden z Allegro	Jasno Szary/ L.Grey	99.19	23	22.81	122	Bluegarden	396	396	0	4kg
1287	Żagiel przeciwsłoneczny wodoszczelny 3x3x3 Bluegarden z Allegro	Piaskowy	56.1	23	12.9	69	Bluegarden	996	996	0	4kg
1287	Żagiel przeciwsłoneczny wodoszczelny 3x3x3 Bluegarden z Allegro	Jasno Szary/ L.Grey	56.1	23	12.9	69	Bluegarden	380	380	0	4kg
3093	Żagiel przeciwsłoneczny wodoszczelny 3x3x3 Bluegarden L.Grey	---	56.1	23	12.9	69	Bluegarden	4	4	0	4kg
3094	Żagiel przeciwsłoneczny wodoszczelny 3x3x3 Bluegarden Piaskowy	---	56.1	23	12.9	69	Bluegarden	0	2	2	4kg
